,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Security,EDH09 COMDTY,EDM09 COMDTY,EDU09 COMDTY,EDZ09 COMDTY,EDH10 COMDTY,EDM10 COMDTY,EDU10 COMDTY,EDZ10 COMDTY,EDH11 COMDTY,EDM11 COMDTY,EDU11 COMDTY,EDZ11 COMDTY,EDH12 COMDTY,EDM12 COMDTY,EDU12 COMDTY,EDZ12 COMDTY,EDH13 COMDTY,EDM13 COMDTY,EDU13 COMDTY,EDZ13 COMDTY,EDH14 COMDTY,EDM14 COMDTY,EDU14 COMDTY,EDZ14 COMDTY,EDH15 COMDTY,EDM15 COMDTY,EDU15 COMDTY,EDZ15 COMDTY,EDH16 COMDTY,EDM16 COMDTY,EDU16 COMDTY,EDZ16 COMDTY,EDH17 COMDTY,EDM17 COMDTY,EDU17 COMDTY,EDZ17 COMDTY,EDH18 COMDTY,EDM18 COMDTY,EDU18 COMDTY,EDZ18 COMDTY,EDH19 COMDTY,EDM19 COMDTY,EDU19 COMDTY
03/10/2009,98.6175,98.525,98.465,98.31,98.24,98.065,97.89,97.675,97.5,97.28,97.075,96.87,96.755,96.64,96.545,96.435,96.38,96.3,96.235,96.145,96.11,96.055,96.005,95.925,95.905,95.865,95.83,95.765,95.75,95.735,95.725,95.685,95.69,95.675,95.665,95.63,95.65,95.64,95.635,95.61,#N/A,#N/A,#N/A
03/11/2009,98.6675,98.575,98.515,98.36,98.3,98.15,97.99,97.775,97.6,97.385,97.18,96.975,96.86,96.745,96.65,96.54,96.485,96.405,96.34,96.25,96.215,96.16,96.11,96.035,96.015,95.975,95.94,95.875,95.86,95.845,95.835,95.795,95.8,95.785,95.775,95.74,95.76,95.75,95.745,95.72,#N/A,#N/A,#N/A
03/12/2009,98.6775,98.6,98.55,98.405,98.355,98.21,98.05,97.845,97.675,97.46,97.255,97.055,96.94,96.825,96.735,96.63,96.575,96.5,96.44,96.35,96.315,96.26,96.21,96.135,96.115,96.075,96.04,95.975,95.96,95.945,95.935,95.895,95.9,95.885,95.875,95.84,95.86,95.85,95.845,95.82,#N/A,#N/A,#N/A
03/13/2009,98.6825,98.6,98.565,98.415,98.375,98.23,98.075,97.86,97.68,97.45,97.245,97.04,96.92,96.8,96.705,96.595,96.54,96.46,96.395,96.305,96.26,96.2,96.145,96.07,96.045,96,95.96,95.89,95.875,95.86,95.85,95.81,95.815,95.8,95.79,95.755,95.775,95.765,95.76,95.735,#N/A,#N/A,#N/A
03/16/2009,98.6912,98.6,98.575,98.395,98.345,98.2,98.05,97.835,97.655,97.43,97.22,97.015,96.895,96.77,96.675,96.565,96.51,96.425,96.36,96.27,96.225,96.16,96.105,96.025,95.995,95.945,95.905,95.83,95.815,95.795,95.785,95.745,95.745,95.73,95.72,95.685,95.705,95.695,95.69,95.665,#N/A,#N/A,#N/A
03/17/2009,#N/A,98.625,98.575,98.37,98.3,98.14,97.975,97.76,97.585,97.36,97.15,96.945,96.83,96.705,96.61,96.5,96.445,96.36,96.295,96.205,96.16,96.095,96.04,95.96,95.93,95.88,95.84,95.765,95.75,95.73,95.72,95.68,95.68,95.665,95.655,95.62,95.64,95.63,95.625,95.6,95.62,#N/A,#N/A
03/18/2009,#N/A,98.82,98.83,98.67,98.62,98.46,98.29,98.07,97.9,97.68,97.475,97.27,97.155,97.03,96.935,96.825,96.775,96.695,96.635,96.55,96.51,96.45,96.395,96.315,96.285,96.24,96.2,96.125,96.11,96.09,96.08,96.04,96.04,96.025,96.015,95.98,96,95.99,95.985,95.96,95.98,#N/A,#N/A
03/19/2009,#N/A,98.81,98.79,98.625,98.565,98.405,98.23,98.025,97.87,97.66,97.47,97.27,97.16,97.045,96.96,96.855,96.81,96.735,96.68,96.6,96.565,96.505,96.45,96.37,96.34,96.3,96.26,96.19,96.175,96.155,96.145,96.105,96.105,96.09,96.08,96.045,96.065,96.055,96.05,96.025,96.045,#N/A,#N/A
03/20/2009,#N/A,98.785,98.78,98.615,98.555,98.39,98.205,97.995,97.84,97.635,97.45,97.26,97.155,97.04,96.955,96.85,96.805,96.73,96.675,96.595,96.56,96.5,96.445,96.365,96.335,96.295,96.255,96.185,96.17,96.15,96.14,96.1,96.1,96.085,96.075,96.04,96.06,96.05,96.045,96.02,96.04,#N/A,#N/A
03/23/2009,#N/A,98.79,98.795,98.635,98.585,98.42,98.24,98.025,97.87,97.665,97.47,97.27,97.155,97.04,96.95,96.845,96.8,96.725,96.665,96.58,96.54,96.48,96.425,96.345,96.315,96.275,96.235,96.165,96.15,96.13,96.12,96.08,96.08,96.065,96.055,96.02,96.04,96.03,96.025,96,96.02,#N/A,#N/A
03/24/2009,#N/A,98.77,98.78,98.625,98.575,98.41,98.235,98.035,97.89,97.69,97.495,97.295,97.175,97.055,96.965,96.86,96.815,96.74,96.68,96.59,96.55,96.485,96.43,96.35,96.32,96.275,96.235,96.165,96.15,96.13,96.115,96.075,96.075,96.055,96.045,96.01,96.025,96.015,96.005,95.98,95.995,#N/A,#N/A
03/25/2009,#N/A,98.745,98.745,98.59,98.535,98.37,98.195,97.985,97.835,97.635,97.44,97.23,97.105,96.98,96.885,96.775,96.73,96.65,96.585,96.495,96.455,96.39,96.335,96.25,96.22,96.175,96.13,96.06,96.045,96.02,96.005,95.96,95.96,95.935,95.925,95.885,95.9,95.885,95.875,95.845,95.855,#N/A,#N/A
03/26/2009,#N/A,98.795,98.805,98.665,98.61,98.445,98.275,98.065,97.91,97.71,97.515,97.305,97.18,97.05,96.95,96.84,96.79,96.71,96.645,96.55,96.51,96.44,96.385,96.3,96.265,96.215,96.17,96.1,96.085,96.055,96.035,95.985,95.98,95.955,95.945,95.905,95.92,95.905,95.895,95.865,95.875,#N/A,#N/A
03/27/2009,#N/A,98.84,98.85,98.695,98.63,98.47,98.3,98.085,97.93,97.725,97.53,97.315,97.185,97.05,96.945,96.83,96.775,96.69,96.62,96.525,96.48,96.41,96.35,96.265,96.23,96.18,96.135,96.065,96.05,96.02,96,95.95,95.945,95.92,95.91,95.87,95.885,95.87,95.86,95.83,95.84,#N/A,#N/A
03/30/2009,#N/A,98.865,98.875,98.735,98.685,98.535,98.38,98.175,98.02,97.82,97.625,97.41,97.27,97.125,97.01,96.885,96.83,96.74,96.665,96.575,96.53,96.46,96.4,96.315,96.28,96.23,96.185,96.115,96.1,96.07,96.05,96,95.995,95.97,95.96,95.92,95.935,95.92,95.91,95.88,95.89,#N/A,#N/A
03/31/2009,#N/A,98.9,98.905,98.755,98.7,98.545,98.385,98.18,98.03,97.835,97.64,97.425,97.285,97.14,97.025,96.9,96.845,96.755,96.68,96.585,96.54,96.47,96.41,96.325,96.29,96.24,96.195,96.125,96.11,96.08,96.06,96.01,96.005,95.98,95.97,95.93,95.945,95.93,95.92,95.89,95.9,#N/A,#N/A
04/01/2009,#N/A,98.895,98.895,98.74,98.69,98.545,98.39,98.185,98.03,97.825,97.63,97.415,97.28,97.135,97.02,96.9,96.845,96.755,96.68,96.585,96.54,96.47,96.41,96.325,96.29,96.245,96.2,96.13,96.115,96.09,96.07,96.02,96.015,95.995,95.985,95.945,95.96,95.95,95.94,95.91,95.925,#N/A,#N/A
04/02/2009,#N/A,98.875,98.865,98.695,98.635,98.485,98.32,98.11,97.955,97.75,97.545,97.33,97.2,97.06,96.945,96.825,96.77,96.685,96.61,96.515,96.47,96.405,96.345,96.26,96.23,96.185,96.14,96.07,96.06,96.035,96.02,95.97,95.965,95.945,95.935,95.9,95.915,95.905,95.895,95.87,95.885,#N/A,#N/A
04/03/2009,#N/A,98.875,98.825,98.6,98.495,98.32,98.145,97.94,97.79,97.585,97.385,97.165,97.025,96.88,96.76,96.635,96.58,96.49,96.415,96.32,96.275,96.21,96.15,96.065,96.035,95.99,95.945,95.875,95.865,95.84,95.825,95.775,95.77,95.75,95.74,95.705,95.72,95.71,95.7,95.675,95.69,#N/A,#N/A
04/06/2009,#N/A,98.875,98.82,98.6,98.49,98.3,98.12,97.91,97.75,97.54,97.335,97.115,96.975,96.83,96.71,96.58,96.52,96.43,96.355,96.26,96.21,96.145,96.085,96,95.97,95.925,95.88,95.81,95.795,95.77,95.755,95.705,95.7,95.68,95.67,95.635,95.65,95.64,95.63,95.605,95.62,#N/A,#N/A
04/07/2009,#N/A,98.895,98.85,98.64,98.535,98.345,98.165,97.95,97.78,97.565,97.355,97.13,96.985,96.835,96.71,96.58,96.52,96.43,96.35,96.25,96.2,96.135,96.075,95.99,95.96,95.915,95.87,95.8,95.785,95.76,95.745,95.695,95.69,95.67,95.66,95.625,95.64,95.63,95.62,95.595,95.61,#N/A,#N/A
04/08/2009,#N/A,98.92,98.875,98.665,98.57,98.385,98.205,97.99,97.825,97.615,97.41,97.19,97.05,96.905,96.785,96.66,96.605,96.52,96.445,96.35,96.305,96.245,96.19,96.11,96.085,96.045,96.005,95.94,95.93,95.91,95.895,95.845,95.84,95.82,95.81,95.78,95.795,95.785,95.775,95.75,95.765,#N/A,#N/A
04/09/2009,#N/A,98.91,98.87,98.665,98.565,98.37,98.185,97.96,97.785,97.565,97.35,97.12,96.975,96.83,96.71,96.58,96.525,96.44,96.365,96.27,96.225,96.165,96.11,96.03,96.005,95.965,95.925,95.86,95.85,95.83,95.815,95.765,95.76,95.74,95.73,95.7,95.715,95.705,95.695,95.67,95.685,#N/A,#N/A
04/10/2009,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
04/13/2009,#N/A,98.92,98.895,98.72,98.635,98.455,98.275,98.05,97.875,97.65,97.435,97.205,97.06,96.915,96.795,96.665,96.61,96.525,96.45,96.355,96.31,96.25,96.195,96.115,96.09,96.05,96.01,95.945,95.935,95.915,95.9,95.85,95.845,95.825,95.815,95.785,95.8,95.79,95.78,95.755,95.77,#N/A,#N/A
04/14/2009,#N/A,98.95,98.93,98.75,98.665,98.485,98.31,98.1,97.935,97.72,97.51,97.29,97.15,97.01,96.895,96.765,96.71,96.625,96.55,96.455,96.41,96.345,96.29,96.21,96.185,96.14,96.1,96.035,96.025,96.005,95.985,95.935,95.93,95.91,95.9,95.87,95.885,95.875,95.865,95.84,95.855,#N/A,#N/A
04/15/2009,#N/A,98.97,98.955,98.785,98.695,98.515,98.345,98.135,97.98,97.77,97.565,97.35,97.215,97.075,96.96,96.83,96.775,96.69,96.615,96.52,96.475,96.41,96.35,96.265,96.235,96.19,96.145,96.075,96.06,96.035,96.01,95.96,95.95,95.93,95.92,95.89,95.905,95.895,95.885,95.86,95.875,#N/A,#N/A
04/16/2009,#N/A,98.965,98.925,98.725,98.615,98.425,98.24,98.03,97.875,97.675,97.485,97.28,97.15,97.015,96.905,96.78,96.73,96.65,96.58,96.49,96.45,96.39,96.33,96.245,96.215,96.17,96.125,96.055,96.04,96.015,95.99,95.94,95.93,95.91,95.9,95.87,95.885,95.875,95.865,95.84,95.855,#N/A,#N/A
04/17/2009,#N/A,98.93,98.855,98.62,98.495,98.295,98.1,97.875,97.71,97.505,97.31,97.105,96.98,96.85,96.74,96.62,96.57,96.49,96.42,96.325,96.285,96.225,96.165,96.08,96.05,96.005,95.965,95.895,95.88,95.855,95.83,95.78,95.775,95.755,95.745,95.715,95.73,95.72,95.71,95.685,95.7,#N/A,#N/A
04/20/2009,#N/A,98.91,98.86,98.65,98.535,98.34,98.145,97.925,97.76,97.555,97.36,97.155,97.035,96.91,96.805,96.685,96.64,96.565,96.495,96.4,96.36,96.3,96.245,96.165,96.135,96.095,96.055,95.99,95.98,95.955,95.935,95.885,95.88,95.86,95.85,95.82,95.835,95.825,95.82,95.795,95.81,#N/A,#N/A
04/21/2009,#N/A,98.86,98.8,98.59,98.48,98.28,98.075,97.85,97.68,97.475,97.285,97.085,96.97,96.85,96.75,96.635,96.595,96.525,96.46,96.37,96.335,96.28,96.23,96.155,96.13,96.09,96.055,95.995,95.985,95.96,95.94,95.89,95.885,95.865,95.855,95.825,95.84,95.83,95.825,95.8,95.815,#N/A,#N/A
04/22/2009,#N/A,98.91,98.84,98.62,98.49,98.27,98.055,97.82,97.64,97.43,97.24,97.04,96.925,96.805,96.71,96.595,96.555,96.485,96.415,96.325,96.29,96.235,96.185,96.11,96.085,96.045,96.01,95.95,95.94,95.915,95.895,95.845,95.84,95.82,95.81,95.78,95.795,95.785,95.78,95.755,95.77,#N/A,#N/A
04/23/2009,#N/A,98.945,98.885,98.67,98.54,98.315,98.095,97.85,97.665,97.455,97.265,97.07,96.96,96.845,96.755,96.645,96.605,96.535,96.465,96.375,96.34,96.29,96.24,96.165,96.14,96.105,96.07,96.01,96,95.98,95.96,95.91,95.905,95.885,95.875,95.845,95.86,95.85,95.845,95.82,95.835,#N/A,#N/A
04/24/2009,#N/A,98.975,98.905,98.675,98.52,98.28,98.045,97.785,97.59,97.37,97.17,96.975,96.87,96.755,96.665,96.555,96.515,96.445,96.38,96.29,96.255,96.205,96.155,96.085,96.065,96.03,95.995,95.935,95.925,95.905,95.89,95.84,95.835,95.82,95.81,95.78,95.795,95.785,95.78,95.76,95.78,#N/A,#N/A
04/27/2009,#N/A,99.01,98.965,98.775,98.65,98.42,98.19,97.925,97.72,97.495,97.295,97.095,96.975,96.855,96.76,96.645,96.6,96.525,96.455,96.36,96.32,96.265,96.21,96.135,96.11,96.07,96.03,95.965,95.95,95.93,95.91,95.86,95.855,95.84,95.825,95.795,95.81,95.8,95.795,95.775,95.795,#N/A,#N/A
04/28/2009,#N/A,98.995,98.94,98.735,98.615,98.39,98.17,97.91,97.7,97.465,97.255,97.05,96.925,96.8,96.705,96.59,96.545,96.47,96.4,96.305,96.265,96.21,96.155,96.08,96.055,96.015,95.975,95.91,95.895,95.875,95.855,95.805,95.8,95.785,95.77,95.74,95.755,95.745,95.74,95.72,95.74,#N/A,#N/A
04/29/2009,#N/A,99.04,98.985,98.77,98.64,98.4,98.16,97.875,97.645,97.385,97.16,96.94,96.805,96.67,96.565,96.445,96.4,96.325,96.255,96.16,96.12,96.065,96.015,95.94,95.92,95.885,95.85,95.785,95.775,95.76,95.745,95.7,95.7,95.685,95.675,95.645,95.66,95.65,95.645,95.63,95.65,#N/A,#N/A
04/30/2009,#N/A,99.055,99.005,98.805,98.675,98.43,98.185,97.89,97.65,97.38,97.145,96.92,96.78,96.645,96.535,96.415,96.37,96.29,96.22,96.125,96.085,96.03,95.98,95.905,95.885,95.85,95.815,95.75,95.74,95.725,95.71,95.665,95.665,95.65,95.64,95.61,95.625,95.615,95.61,95.595,95.615,#N/A,#N/A
05/01/2009,#N/A,99.04,98.975,98.77,98.65,98.415,98.165,97.86,97.615,97.345,97.105,96.875,96.73,96.585,96.47,96.345,96.295,96.21,96.135,96.035,95.99,95.93,95.875,95.795,95.77,95.73,95.69,95.62,95.605,95.585,95.565,95.515,95.51,95.49,95.48,95.445,95.46,95.445,95.44,95.42,95.44,#N/A,#N/A
05/04/2009,#N/A,99.05,98.99,98.77,98.635,98.39,98.13,97.825,97.58,97.315,97.08,96.85,96.705,96.56,96.445,96.32,96.27,96.185,96.11,96.01,95.965,95.905,95.85,95.77,95.745,95.705,95.665,95.595,95.58,95.56,95.54,95.49,95.485,95.465,95.455,95.42,95.435,95.42,95.415,95.395,95.41,#N/A,#N/A
05/05/2009,#N/A,99.08,99.03,98.82,98.68,98.43,98.175,97.875,97.63,97.36,97.12,96.89,96.745,96.6,96.485,96.36,96.31,96.225,96.15,96.05,96.005,95.945,95.89,95.81,95.785,95.745,95.705,95.635,95.62,95.6,95.58,95.53,95.525,95.505,95.495,95.46,95.475,95.46,95.455,95.435,95.45,#N/A,#N/A
05/06/2009,#N/A,99.11,99.065,98.875,98.745,98.505,98.255,97.955,97.705,97.43,97.185,96.945,96.795,96.645,96.52,96.39,96.335,96.245,96.17,96.07,96.025,95.965,95.91,95.83,95.8,95.76,95.72,95.65,95.635,95.615,95.595,95.545,95.54,95.52,95.51,95.475,95.49,95.475,95.47,95.45,95.465,#N/A,#N/A
05/07/2009,#N/A,99.14,99.1,98.89,98.745,98.48,98.205,97.88,97.605,97.31,97.05,96.8,96.645,96.49,96.36,96.225,96.165,96.07,95.99,95.89,95.84,95.775,95.72,95.64,95.61,95.57,95.53,95.46,95.445,95.425,95.405,95.355,95.35,95.33,95.32,95.285,95.3,95.285,95.28,95.26,95.275,#N/A,#N/A
05/08/2009,#N/A,99.17,99.12,98.9,98.745,98.48,98.2,97.875,97.6,97.305,97.05,96.8,96.645,96.49,96.36,96.225,96.16,96.065,95.985,95.88,95.83,95.765,95.71,95.63,95.6,95.56,95.52,95.45,95.435,95.415,95.395,95.345,95.34,95.32,95.31,95.275,95.29,95.275,95.27,95.25,95.265,#N/A,#N/A
05/11/2009,#N/A,99.195,99.145,98.935,98.805,98.56,98.3,97.995,97.735,97.45,97.195,96.95,96.79,96.635,96.505,96.365,96.3,96.205,96.12,96.015,95.965,95.9,95.845,95.765,95.735,95.695,95.655,95.585,95.57,95.55,95.53,95.48,95.475,95.455,95.445,95.41,95.42,95.405,95.4,95.38,95.395,#N/A,#N/A
05/12/2009,#N/A,99.195,99.155,98.955,98.835,98.6,98.355,98.06,97.805,97.52,97.265,97.01,96.845,96.685,96.55,96.405,96.335,96.235,96.15,96.04,95.985,95.915,95.86,95.78,95.75,95.71,95.67,95.6,95.585,95.565,95.545,95.495,95.49,95.47,95.46,95.425,95.435,95.42,95.415,95.395,95.41,#N/A,#N/A
05/13/2009,#N/A,99.225,99.185,98.99,98.88,98.665,98.43,98.14,97.89,97.605,97.35,97.1,96.935,96.775,96.64,96.5,96.43,96.33,96.245,96.135,96.08,96.01,95.955,95.875,95.845,95.805,95.765,95.695,95.68,95.66,95.64,95.59,95.585,95.565,95.555,95.52,95.53,95.515,95.51,95.485,95.495,#N/A,#N/A
05/14/2009,#N/A,99.225,99.19,99.01,98.9,98.675,98.43,98.125,97.865,97.575,97.315,97.06,96.895,96.735,96.605,96.465,96.395,96.295,96.21,96.1,96.05,95.98,95.925,95.845,95.815,95.775,95.735,95.665,95.65,95.63,95.61,95.56,95.555,95.535,95.525,95.49,95.5,95.485,95.48,95.455,95.465,#N/A,#N/A
05/15/2009,#N/A,99.25,99.22,99.05,98.935,98.7,98.44,98.125,97.855,97.555,97.29,97.035,96.875,96.715,96.585,96.445,96.375,96.275,96.19,96.08,96.03,95.96,95.905,95.825,95.795,95.755,95.715,95.645,95.63,95.61,95.59,95.54,95.535,95.515,95.505,95.47,95.48,95.465,95.46,95.435,95.445,#N/A,#N/A
05/18/2009,#N/A,99.2875,99.245,99.065,98.935,98.685,98.41,98.075,97.785,97.47,97.195,96.935,96.775,96.62,96.495,96.355,96.285,96.19,96.105,95.995,95.945,95.88,95.825,95.745,95.715,95.675,95.635,95.565,95.55,95.53,95.51,95.46,95.455,95.435,95.425,95.39,95.4,95.385,95.38,95.355,95.365,#N/A,#N/A
05/19/2009,#N/A,99.33,99.295,99.1,98.955,98.695,98.415,98.08,97.79,97.475,97.2,96.94,96.775,96.615,96.48,96.335,96.26,96.16,96.07,95.955,95.9,95.835,95.78,95.695,95.66,95.62,95.58,95.51,95.495,95.475,95.455,95.405,95.4,95.38,95.37,95.335,95.345,95.33,95.325,95.3,95.31,#N/A,#N/A
05/20/2009,#N/A,99.395,99.36,99.17,99.03,98.77,98.485,98.145,97.85,97.53,97.255,96.995,96.83,96.665,96.53,96.385,96.31,96.205,96.115,96,95.945,95.875,95.82,95.735,95.7,95.655,95.615,95.545,95.53,95.505,95.485,95.435,95.43,95.405,95.395,95.36,95.37,95.35,95.345,95.32,95.33,#N/A,#N/A
05/21/2009,#N/A,99.35,99.295,99.1,98.97,98.73,98.455,98.11,97.815,97.485,97.18,96.89,96.695,96.51,96.36,96.205,96.115,96,95.9,95.775,95.71,95.63,95.565,95.475,95.435,95.38,95.335,95.26,95.24,95.21,95.185,95.13,95.12,95.09,95.075,95.035,95.04,95.02,95.015,94.99,95,#N/A,#N/A
05/22/2009,#N/A,99.3,99.25,99.045,98.92,98.67,98.385,98.04,97.74,97.405,97.09,96.775,96.555,96.35,96.185,96.02,95.92,95.795,95.69,95.56,95.49,95.41,95.35,95.265,95.225,95.17,95.125,95.05,95.03,95,94.975,94.92,94.91,94.885,94.87,94.83,94.835,94.815,94.81,94.785,94.795,#N/A,#N/A
05/25/2009,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
05/26/2009,#N/A,99.2675,99.21,99.005,98.87,98.615,98.325,97.98,97.69,97.365,97.05,96.725,96.495,96.275,96.1,95.93,95.83,95.705,95.595,95.465,95.4,95.325,95.26,95.175,95.135,95.085,95.04,94.965,94.945,94.915,94.89,94.835,94.83,94.805,94.79,94.75,94.755,94.74,94.735,94.71,94.72,#N/A,#N/A
05/27/2009,#N/A,99.29,99.22,98.99,98.84,98.555,98.24,97.875,97.555,97.2,96.86,96.51,96.25,96.01,95.815,95.625,95.51,95.37,95.245,95.1,95.02,94.935,94.865,94.775,94.73,94.675,94.625,94.545,94.52,94.485,94.455,94.395,94.385,94.355,94.335,94.29,94.29,94.27,94.26,94.23,94.235,#N/A,#N/A
05/28/2009,#N/A,99.305,99.225,99.005,98.85,98.56,98.24,97.86,97.525,97.155,96.805,96.45,96.185,95.94,95.74,95.55,95.435,95.3,95.18,95.04,94.965,94.885,94.815,94.725,94.68,94.63,94.58,94.5,94.475,94.44,94.41,94.35,94.34,94.31,94.29,94.245,94.245,94.225,94.215,94.185,94.19,#N/A,#N/A
05/29/2009,#N/A,99.34,99.265,99.06,98.915,98.645,98.35,97.99,97.675,97.33,97.01,96.685,96.45,96.225,96.045,95.875,95.78,95.665,95.56,95.435,95.375,95.3,95.24,95.155,95.115,95.07,95.025,94.95,94.93,94.9,94.875,94.82,94.815,94.79,94.775,94.735,94.74,94.725,94.72,94.695,94.705,#N/A,#N/A
06/01/2009,#N/A,99.325,99.215,98.98,98.81,98.515,98.185,97.79,97.44,97.06,96.705,96.35,96.085,95.83,95.62,95.425,95.31,95.18,95.065,94.93,94.86,94.785,94.725,94.64,94.6,94.55,94.505,94.43,94.41,94.375,94.35,94.295,94.29,94.265,94.25,94.21,94.215,94.2,94.195,94.17,94.18,#N/A,#N/A
06/02/2009,#N/A,99.3475,99.255,99.03,98.86,98.565,98.24,97.85,97.5,97.12,96.765,96.405,96.135,95.875,95.66,95.465,95.345,95.21,95.09,94.955,94.885,94.81,94.74,94.655,94.615,94.565,94.52,94.455,94.445,94.42,94.4,94.35,94.345,94.325,94.31,94.27,94.275,94.265,94.26,94.235,94.245,#N/A,#N/A
06/03/2009,#N/A,99.3825,99.305,99.09,98.935,98.65,98.34,97.965,97.63,97.255,96.905,96.545,96.275,96.02,95.81,95.62,95.505,95.375,95.26,95.13,95.065,94.995,94.93,94.85,94.815,94.77,94.73,94.67,94.665,94.645,94.63,94.585,94.585,94.57,94.56,94.525,94.535,94.53,94.53,94.51,94.525,#N/A,#N/A
06/04/2009,#N/A,99.36,99.25,98.995,98.815,98.515,98.195,97.815,97.48,97.1,96.74,96.37,96.095,95.835,95.62,95.42,95.3,95.165,95.045,94.91,94.84,94.765,94.7,94.62,94.585,94.535,94.495,94.435,94.43,94.41,94.395,94.35,94.35,94.335,94.325,94.29,94.3,94.295,94.295,94.275,94.29,#N/A,#N/A
06/05/2009,#N/A,99.3025,99.055,98.635,98.33,97.985,97.655,97.305,97,96.655,96.33,95.995,95.765,95.55,95.37,95.2,95.1,94.98,94.875,94.755,94.695,94.63,94.57,94.495,94.465,94.42,94.385,94.33,94.33,94.315,94.305,94.265,94.27,94.26,94.255,94.225,94.24,94.24,94.245,94.23,94.25,#N/A,#N/A
06/08/2009,#N/A,99.315,99.1,98.615,98.23,97.83,97.47,97.11,96.8,96.455,96.13,95.8,95.575,95.37,95.2,95.035,94.935,94.815,94.71,94.59,94.53,94.465,94.405,94.33,94.3,94.26,94.225,94.17,94.17,94.155,94.145,94.105,94.11,94.1,94.095,94.065,94.08,94.08,94.085,94.07,94.09,#N/A,#N/A
06/09/2009,#N/A,99.3475,99.205,98.805,98.47,98.07,97.69,97.305,96.97,96.6,96.26,95.925,95.69,95.475,95.3,95.135,95.04,94.93,94.835,94.725,94.675,94.615,94.565,94.49,94.465,94.43,94.4,94.35,94.355,94.34,94.33,94.29,94.295,94.285,94.28,94.25,94.265,94.265,94.27,94.255,94.275,#N/A,#N/A
06/10/2009,#N/A,99.355,99.21,98.79,98.42,97.985,97.585,97.185,96.845,96.48,96.14,95.815,95.59,95.385,95.215,95.055,94.965,94.86,94.77,94.66,94.615,94.555,94.505,94.43,94.405,94.365,94.335,94.285,94.285,94.27,94.26,94.215,94.22,94.21,94.205,94.17,94.185,94.185,94.19,94.17,94.19,#N/A,#N/A
06/11/2009,#N/A,99.365,99.24,98.85,98.48,98.05,97.65,97.245,96.895,96.53,96.205,95.895,95.685,95.49,95.325,95.17,95.085,94.985,94.9,94.795,94.755,94.7,94.65,94.575,94.55,94.515,94.485,94.435,94.435,94.42,94.41,94.365,94.37,94.36,94.355,94.32,94.335,94.335,94.34,94.32,94.34,#N/A,#N/A
06/12/2009,#N/A,99.3775,99.265,98.9,98.555,98.16,97.785,97.405,97.075,96.715,96.39,96.08,95.865,95.665,95.495,95.335,95.25,95.145,95.06,94.955,94.915,94.86,94.81,94.735,94.715,94.68,94.65,94.6,94.6,94.585,94.575,94.53,94.535,94.525,94.52,94.485,94.5,94.5,94.505,94.485,94.505,#N/A,#N/A
06/15/2009,#N/A,99.3856,99.265,98.93,98.62,98.25,97.89,97.515,97.185,96.83,96.515,96.215,96.01,95.82,95.66,95.505,95.42,95.315,95.225,95.12,95.08,95.025,94.975,94.9,94.88,94.845,94.815,94.765,94.76,94.745,94.73,94.685,94.69,94.68,94.67,94.635,94.65,94.65,94.65,94.63,94.65,#N/A,#N/A
06/16/2009,#N/A,#N/A,99.26,98.935,98.635,98.265,97.905,97.525,97.2,96.86,96.56,96.27,96.07,95.88,95.725,95.57,95.48,95.375,95.285,95.18,95.14,95.085,95.035,94.96,94.94,94.905,94.875,94.825,94.82,94.805,94.79,94.745,94.75,94.74,94.73,94.695,94.71,94.71,94.71,94.69,94.71,94.71,#N/A
06/17/2009,#N/A,#N/A,99.25,98.945,98.67,98.325,97.98,97.6,97.27,96.93,96.63,96.34,96.14,95.955,95.805,95.655,95.57,95.465,95.375,95.27,95.23,95.175,95.125,95.05,95.03,94.995,94.965,94.91,94.905,94.89,94.875,94.825,94.83,94.82,94.81,94.77,94.785,94.785,94.78,94.76,94.78,94.78,#N/A
